participant_id,presentation_sequence,blind_stimulus_id,order_form,stimulus_file,panel_label,structural_coherence_1_5,visual_balance_1_5,vine_scroll_structural_plausibility_1_5
P11,12,S402260,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F2.png,C,,,
P11,13,S139511,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,A,,,
P11,13,S139511,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,B,,,
P11,13,S139511,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,C,,,
P11,14,S300932,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F2.png,A,,,
P11,14,S300932,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F2.png,B,,,
P11,14,S300932,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F2.png,C,,,
P11,15,S412510,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F2.png,A,,,
P11,15,S412510,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F2.png,B,,,
P11,15,S412510,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F2.png,C,,,
P12,1,S412510,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F3.png,A,,,
P12,1,S412510,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F3.png,B,,,
P12,1,S412510,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F3.png,C,,,
P12,2,S513164,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F3.png,A,,,
P12,2,S513164,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F3.png,B,,,
P12,2,S513164,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F3.png,C,,,
P12,3,S857430,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F3.png,A,,,
P12,3,S857430,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F3.png,B,,,
P12,3,S857430,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F3.png,C,,,
P12,4,S632785,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F3.png,A,,,
P12,4,S632785,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F3.png,B,,,
P12,4,S632785,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F3.png,C,,,
P12,5,S168905,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F3.png,A,,,
P12,5,S168905,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F3.png,B,,,
P12,5,S168905,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F3.png,C,,,
P12,6,S724485,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S724485_F3.png,A,,,
P12,6,S724485,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S724485_F3.png,B,,,
P12,6,S724485,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S724485_F3.png,C,,,
P12,7,S501143,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F3.png,A,,,
P12,7,S501143,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F3.png,B,,,
P12,7,S501143,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F3.png,C,,,
P12,8,S804770,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F3.png,A,,,
P12,8,S804770,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F3.png,B,,,
P12,8,S804770,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F3.png,C,,,
P12,9,S216137,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F3.png,A,,,
P12,9,S216137,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F3.png,B,,,
P12,9,S216137,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F3.png,C,,,
P12,10,S139511,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F3.png,A,,,
P12,10,S139511,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F3.png,B,,,
P12,10,S139511,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F3.png,C,,,
P12,11,S594442,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F3.png,A,,,
P12,11,S594442,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F3.png,B,,,
P12,11,S594442,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F3.png,C,,,
P12,12,S402260,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F3.png,A,,,
P12,12,S402260,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F3.png,B,,,
P12,12,S402260,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F3.png,C,,,
P12,13,S237615,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F3.png,A,,,
P12,13,S237615,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F3.png,B,,,
P12,13,S237615,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F3.png,C,,,
P12,14,S941288,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F3.png,A,,,
P12,14,S941288,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F3.png,B,,,
P12,14,S941288,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F3.png,C,,,
P12,15,S300932,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F3.png,A,,,
P12,15,S300932,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F3.png,B,,,
P12,15,S300932,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F3.png,C,,,
P13,1,S941288,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F1.png,A,,,
P13,1,S941288,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F1.png,B,,,
P13,1,S941288,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F1.png,C,,,
P13,2,S216137,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F1.png,A,,,
P13,2,S216137,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F1.png,B,,,
P13,2,S216137,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F1.png,C,,,
P13,3,S402260,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F1.png,A,,,
P13,3,S402260,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F1.png,B,,,
P13,3,S402260,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F1.png,C,,,
P13,4,S139511,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F1.png,A,,,
P13,4,S139511,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F1.png,B,,,
P13,4,S139511,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F1.png,C,,,
P13,5,S804770,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F1.png,A,,,
P13,5,S804770,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F1.png,B,,,
P13,5,S804770,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F1.png,C,,,
P13,6,S692058,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F1.png,A,,,
P13,6,S692058,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F1.png,B,,,
P13,6,S692058,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F1.png,C,,,
P13,7,S501143,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F1.png,A,,,
P13,7,S501143,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F1.png,B,,,
P13,7,S501143,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F1.png,C,,,
P13,8,S412510,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F1.png,A,,,
P13,8,S412510,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F1.png,B,,,
P13,8,S412510,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F1.png,C,,,
P13,9,S513164,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F1.png,A,,,
P13,9,S513164,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F1.png,B,,,
P13,9,S513164,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F1.png,C,,,
P13,10,S300932,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F1.png,A,,,
P13,10,S300932,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F1.png,B,,,
P13,10,S300932,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S300932_F1.png,C,,,
P13,11,S857430,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F1.png,A,,,
P13,11,S857430,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F1.png,B,,,
P13,11,S857430,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F1.png,C,,,
P13,12,S237615,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F1.png,A,,,
P13,12,S237615,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F1.png,B,,,
P13,12,S237615,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F1.png,C,,,
P13,13,S594442,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F1.png,A,,,
P13,13,S594442,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F1.png,B,,,
P13,13,S594442,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F1.png,C,,,
P13,14,S168905,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F1.png,A,,,
P13,14,S168905,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F1.png,B,,,
P13,14,S168905,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F1.png,C,,,
P13,15,S632785,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F1.png,A,,,
P13,15,S632785,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F1.png,B,,,
P13,15,S632785,F1,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F1.png,C,,,
P14,1,S216137,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F2.png,A,,,
P14,1,S216137,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F2.png,B,,,
P14,1,S216137,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S216137_F2.png,C,,,
P14,2,S237615,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F2.png,A,,,
P14,2,S237615,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F2.png,B,,,
P14,2,S237615,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S237615_F2.png,C,,,
P14,3,S501143,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F2.png,A,,,
P14,3,S501143,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F2.png,B,,,
P14,3,S501143,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S501143_F2.png,C,,,
P14,4,S804770,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F2.png,A,,,
P14,4,S804770,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F2.png,B,,,
P14,4,S804770,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S804770_F2.png,C,,,
P14,5,S692058,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F2.png,A,,,
P14,5,S692058,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F2.png,B,,,
P14,5,S692058,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F2.png,C,,,
P14,6,S594442,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F2.png,A,,,
P14,6,S594442,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F2.png,B,,,
P14,6,S594442,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S594442_F2.png,C,,,
P14,7,S513164,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F2.png,A,,,
P14,7,S513164,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F2.png,B,,,
P14,7,S513164,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S513164_F2.png,C,,,
P14,8,S139511,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,A,,,
P14,8,S139511,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,B,,,
P14,8,S139511,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,C,,,
P14,9,S632785,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F2.png,A,,,
P14,9,S632785,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F2.png,B,,,
P14,9,S632785,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F2.png,C,,,
P14,10,S412510,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F2.png,A,,,
P14,10,S412510,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F2.png,B,,,
P14,10,S412510,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S412510_F2.png,C,,,
P14,11,S941288,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F2.png,A,,,
P14,11,S941288,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F2.png,B,,,
P14,11,S941288,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F2.png,C,,,
P14,12,S857430,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F2.png,A,,,
P14,12,S857430,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F2.png,B,,,
P14,12,S857430,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S857430_F2.png,C,,,
P14,13,S168905,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F2.png,A,,,
P14,13,S168905,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F2.png,B,,,
P14,13,S168905,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F2.png,C,,,
P14,14,S654103,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F2.png,A,,,
P14,14,S654103,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F2.png,B,,,
P14,14,S654103,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F2.png,C,,,
P14,15,S402260,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F2.png,A,,,
P14,15,S402260,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F2.png,B,,,
P14,15,S402260,F2,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S402260_F2.png,C,,,
P15,1,S941288,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F3.png,A,,,
P15,1,S941288,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F3.png,B,,,
P15,1,S941288,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S941288_F3.png,C,,,
P15,2,S692058,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F3.png,A,,,
P15,2,S692058,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F3.png,B,,,
P15,2,S692058,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F3.png,C,,,
P15,3,S695236,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F3.png,A,,,
P15,3,S695236,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F3.png,B,,,
P15,3,S695236,F3,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F3.png,C,,,
