case_id,matrix_id,rq_use,prototype_id,backbone_variant,density_level,replicate,production_seed,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
C044,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,compact,simple,2,100016,558462723,1960094281,1160898339,3061177565,100016,100016,100016,100016,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C045,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,compact,medium,1,100004,1033296627,2761789635,3906224916,1967235406,100004,100004,100004,100004,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C046,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,compact,medium,2,100013,219390906,2870022712,1575422959,4293595923,100013,100013,100013,100013,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C047,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,compact,rich,1,100014,1658505281,976084624,3322687601,1072703297,100014,100014,100014,100014,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C048,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,compact,rich,2,100032,1785124945,1652068826,279600048,1296159265,100032,100032,100032,100032,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C049,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,swept,simple,1,100015,2048362248,574973821,1105195513,1548159200,100015,100015,100015,100015,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C050,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,swept,simple,2,100022,1857327753,136491726,1900972879,1802837411,100022,100022,100022,100022,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C051,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,swept,medium,1,100001,1352492862,115976003,302128940,1466878623,100001,100001,100001,100001,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C052,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,swept,medium,2,100009,1558937292,2679540085,548579369,3257954990,100009,100009,100009,100009,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C053,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,swept,rich,1,100007,2306796258,3206084945,3756345937,923066240,100007,100007,100007,100007,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C054,C,RQ2;RQ4_HUMAN_POOL,proto_sw_2_3,swept,rich,2,100008,3149591401,3235655706,399132903,61913350,100008,100008,100008,100008,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C055,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,expanded,simple,1,100011,1672379588,1378745640,1548718105,549134673,100011,100011,100011,100011,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C056,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,expanded,simple,2,100013,219390906,2870022712,1575422959,4293595923,100013,100013,100013,100013,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C057,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,expanded,medium,1,100005,3912030780,3903492495,1160715944,77923809,100005,100005,100005,100005,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C058,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,expanded,medium,2,100006,4136082249,2786223796,4182263884,3924115413,100006,100006,100006,100006,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C059,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,expanded,rich,1,100003,1160543302,2849337252,1964058663,3521747513,100003,100003,100003,100003,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C060,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,expanded,rich,2,100019,1635135101,649554184,898415462,4093121298,100019,100019,100019,100019,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C061,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,compact,simple,1,100001,1352492862,115976003,302128940,1466878623,100001,100001,100001,100001,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C062,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,compact,simple,2,100066,1124812803,2886435877,3724261499,129620215,100066,100066,100066,100066,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C063,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,compact,medium,1,100010,1350424949,4141860,1989963110,3418144302,100010,100010,100010,100010,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C064,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,compact,medium,2,100012,2076233016,480248902,608345505,2845802192,100012,100012,100012,100012,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C065,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,compact,rich,1,100004,1033296627,2761789635,3906224916,1967235406,100004,100004,100004,100004,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C066,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,compact,rich,2,100015,2048362248,574973821,1105195513,1548159200,100015,100015,100015,100015,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C067,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,swept,simple,1,100021,580339000,2736171216,686836685,2004731164,100021,100021,100021,100021,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C068,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,swept,simple,2,100032,1785124945,1652068826,279600048,1296159265,100032,100032,100032,100032,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C069,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,swept,medium,1,100008,3149591401,3235655706,399132903,61913350,100008,100008,100008,100008,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C070,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,swept,medium,2,100014,1658505281,976084624,3322687601,1072703297,100014,100014,100014,100014,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C071,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,swept,rich,1,100000,146086172,4157341395,2781254137,4054807205,100000,100000,100000,100000,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C072,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_1,swept,rich,2,100002,597182601,2971350444,1978891010,1570248508,100002,100002,100002,100002,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C073,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,expanded,simple,1,100004,1033296627,2761789635,3906224916,1967235406,100004,100004,100004,100004,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C074,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,expanded,simple,2,100036,3410755881,229428625,1462814306,2029204645,100036,100036,100036,100036,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C075,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,expanded,medium,1,100008,3149591401,3235655706,399132903,61913350,100008,100008,100008,100008,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C076,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,expanded,medium,2,100014,1658505281,976084624,3322687601,1072703297,100014,100014,100014,100014,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C077,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,expanded,rich,1,100001,1352492862,115976003,302128940,1466878623,100001,100001,100001,100001,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C078,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,expanded,rich,2,100013,219390906,2870022712,1575422959,4293595923,100013,100013,100013,100013,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C079,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,compact,simple,1,100003,1160543302,2849337252,1964058663,3521747513,100003,100003,100003,100003,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C080,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,compact,simple,2,100011,1672379588,1378745640,1548718105,549134673,100011,100011,100011,100011,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C081,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,compact,medium,1,100006,4136082249,2786223796,4182263884,3924115413,100006,100006,100006,100006,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C082,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,compact,medium,2,100018,2785964167,3712280702,2661861881,1729308045,100018,100018,100018,100018,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C083,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,compact,rich,1,100002,597182601,2971350444,1978891010,1570248508,100002,100002,100002,100002,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C084,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,compact,rich,2,100005,3912030780,3903492495,1160715944,77923809,100005,100005,100005,100005,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C085,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,swept,simple,1,100000,146086172,4157341395,2781254137,4054807205,100000,100000,100000,100000,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C086,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,swept,simple,2,100012,2076233016,480248902,608345505,2845802192,100012,100012,100012,100012,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C087,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,swept,medium,1,100007,2306796258,3206084945,3756345937,923066240,100007,100007,100007,100007,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C088,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,swept,medium,2,100010,1350424949,4141860,1989963110,3418144302,100010,100010,100010,100010,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C089,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,swept,rich,1,100009,1558937292,2679540085,548579369,3257954990,100009,100009,100009,100009,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
C090,C,RQ2;RQ4_HUMAN_POOL,proto_sw_3_2,swept,rich,2,100015,2048362248,574973821,1105195513,1548159200,100015,100015,100015,100015,first two production seeds at or after 100000 naturally assigned to each prototype x variant x density cell
